"","Symbol","Name"
"6408","VER^F","VEREIT Inc."
"6409","VRTV","Veritiv Corporation"
"6410","VZ","Verizon Communications Inc."
"6411","VET","Vermilion Energy Inc."
"6412","VRS","Verso Corporation"
"6413","VSM","Versum Materials, Inc."
"6414","VVI","Viad Corp"
"6415","VICI","VICI Properties Inc."
"6416","VNCE","Vince Holding Corp."
"6417","VIPS","Vipshop Holdings Limited"
"6418","ZTR","Virtus Global Dividend & Income Fund Inc."
"6419","VGI","Virtus Global Multi-Sector Income Fund"
"6420","ZF","Virtus Total Return Fund Inc."
"6421","V","Visa Inc."
"6422","VSH","Vishay Intertechnology, Inc."
"6423","VPG","Vishay Precision Group, Inc."
"6424","VSTO","Vista Outdoor Inc."
"6425","DYNC","Vistra Energy Corp."
"6426","VST","Vistra Energy Corp."
"6427","VST.WS.A","Vistra Energy Corp."
"6428","VSI","Vitamin Shoppe, Inc"
"6429","VSLR","Vivint Solar, Inc."
"6430","VMW","Vmware, Inc."
"6431","VOC","VOC Energy Trust"
"6432","VCRA","Vocera Communications, Inc."
"6433","VG","Vonage Holdings Corp."
"6434","VNO","Vornado Realty Trust"
"6435","VNO^K","Vornado Realty Trust"
"6436","VNO^L","Vornado Realty Trust"
"6437","VNO^M","Vornado Realty Trust"
"6438","VJET","voxeljet AG"
"6439","IAE","Voya Asia Pacific High Dividend Equity Income Fund"
"6440","IHD","Voya Emerging Markets High Income Dividend Equity Fund"
"6441","VOYA","Voya Financial, Inc."
"6442","IGA","Voya Global Advantage and Premium Opportunity Fund"
"6443","IGD","Voya Global Equity Dividend and Premium Opportunity Fund"
"6444","IDE","Voya Infrastructure, Industrials and Materials Fund"
"6445","IID","Voya International High Dividend Equity Income Fund"
"6446","IRR","Voya Natural Resources Equity Income Fund"
"6447","PPR","Voya Prime Rate Trust"
"6448","VMC","Vulcan Materials Company"
"6449","WTI","W&T Offshore, Inc."
"6450","WPC","W.P. Carey Inc."
"6451","WRB","W.R. Berkley Corporation"
"6452","WRB^B","W.R. Berkley Corporation"
"6453","WRB^C","W.R. Berkley Corporation"
"6454","WRB^D","W.R. Berkley Corporation"
"6455","WRB^E","W.R. Berkley Corporation"
"6456","GRA","W.R. Grace & Co."
"6457","GWW","W.W. Grainger, Inc."
"6458","WNC","Wabash National Corporation"
"6459","WBC","Wabco Holdings Inc."
"6460","WDR","Waddell & Reed Financial, Inc."
"6461","WAGE","WageWorks, Inc."
"6462","WD","Walker & Dunlop, Inc."
"6463","WMT","Walmart Inc."
"6464","DIS","Walt Disney Company (The)"
"6465","HCC","Warrior Met Coal, Inc."
"6466","WPG","Washington Prime Group Inc."
"6467","WPG^H","Washington Prime Group Inc."
"6468","WPG^I","Washington Prime Group Inc."
"6469","WRE","Washington Real Estate Investment Trust"
"6470","WCN","Waste Connections, Inc."
"6471","WM","Waste Management, Inc."
"6472","WAT","Waters Corporation"
"6473","WSO","Watsco, Inc."
"6474","WSO.B","Watsco, Inc."
"6475","WTS","Watts Water Technologies, Inc."
"6476","W","Wayfair Inc."
"6477","WBS","Webster Financial Corporation"
"6478","WBS^F","Webster Financial Corporation"
"6479","WEC","WEC Energy Group, Inc."
"6480","WEI","Weidai Ltd."
"6481","WRI","Weingarten Realty Investors"
"6482","WMK","Weis Markets, Inc."
"6483","WBT","Welbilt, Inc."
"6484","WCG","WellCare Health Plans, Inc."
"6485","WFC","Wells Fargo & Company"
"6486","WFC^L","Wells Fargo & Company"
"6487","WFC^N","Wells Fargo & Company"
"6488","WFC^O","Wells Fargo & Company"
"6489","WFC^P","Wells Fargo & Company"
"6490","WFC^Q","Wells Fargo & Company"
"6491","WFC^R","Wells Fargo & Company"
"6492","WFC^T","Wells Fargo & Company"
"6493","WFC^V","Wells Fargo & Company"
"6494","WFC^W","Wells Fargo & Company"
"6495","WFC^X","Wells Fargo & Company"
"6496","WFC^Y","Wells Fargo & Company"
"6497","WFE^A","Wells Fargo & Company"
"6498","EOD","Wells Fargo Global Dividend Opportunity Fund"
"6499","WELL","Welltower Inc."
"6500","WAIR","Wesco Aircraft Holdings, Inc."
"6501","WCC","WESCO International, Inc."
"6502","WST","West Pharmaceutical Services, Inc."
"6503","WAL","Western Alliance Bancorporation"
"6504","WALA","Western Alliance Bancorporation"
"6505","WEA","Western Asset Bond Fund"
"6506","TLI","Western Asset Corporate Loan Fund Inc"
"6507","EMD","Western Asset Emerging Markets Debt Fund Inc"
"6508","GDO","Western Asset Global Corporate Defined Opportunity Fund Inc."
"6509","EHI","Western Asset Global High Income Fund Inc"
"6510","HIX","Western Asset High Income Fund II Inc."
"6511","HIO","Western Asset High Income Opportunity Fund, Inc."
"6512","HYI","Western Asset High Yield Defined Opportunity Fund Inc."
"6513","SBI","Western Asset Intermediate Muni Fund Inc"
"6514","IGI","Western Asset Investment Grade Defined Opportunity Trust Inc."
"6515","PAI","Western Asset Investment Grade Income Fund Inc."
"6516","MMU","Western Asset Managed Municipals Fund, Inc."
"6517","WMC","Western Asset Mortgage Capital Corporation"
"6518","DMO","Western Asset Mortgage Defined Opportunity Fund Inc"
"6519","MTT","Western Asset Municipal Defined Opportunity Trust Inc"
"6520","MHF","Western Asset Municipal High Income Fund, Inc."
"6521","MNP","Western Asset Municipal Partners Fund, Inc."
"6522","GFY","Western Asset Variable Rate Strategic Fund Inc."
"6523","WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2"
"6524","WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd"
"6525","WES","Western Midstream Partners, LP"
"6526","WU","Western Union Company (The)"
"6527","WAB","Westinghouse Air Brake Technologies Corporation"
"6528","WLK","Westlake Chemical Corporation"
"6529","WLKP","Westlake Chemical Partners LP"
"6530","WBK","Westpac Banking Corporation"
"6531","WRK","Westrock Company"
"6532","WHG","Westwood Holdings Group Inc"
"6533","WEX","WEX Inc."
"6534","WY","Weyerhaeuser Company"
"6535","WPM","Wheaton Precious Metals Corp."
"6536","WHR","Whirlpool Corporation"
"6537","WTM","White Mountains Insurance Group, Ltd."
"6538","WSR","Whitestone REIT"
"6539","WLL","Whiting Petroleum Corporation"
"6540","WOW","WideOpenWest, Inc."
"6541","WMB","Williams Companies, Inc. (The)"
"6542","WSM","Williams-Sonoma, Inc."
"6543","WGO","Winnebago Industries, Inc."
"6544","WIT","Wipro Limited"
"6545","WNS","WNS (Holdings) Limited"
"6546","WWW","Wolverine World Wide, Inc."
"6547","WF","Woori Bank"
"6548","WK","Workiva Inc."
"6549","INT","World Fuel Services Corporation"
"6550","WWE","World Wrestling Entertainment, Inc."
"6551","WP","Worldpay, Inc."
"6552","WOR","Worthington Industries, Inc."
"6553","WPP","WPP plc"
"6554","WPX","WPX Energy, Inc."
"6555","WYND","Wyndham Destinations, Inc."
"6556","WH","Wyndham Hotels & Resorts, Inc."
"6557","XYF","X Financial"
"6558","XFLT","XAI Octagon Floating Rate & Alternative Income Term Trust"
"6559","XHR","Xenia Hotels & Resorts, Inc."
"6560","XRX","Xerox Corporation"
"6561","XIN","Xinyuan Real Estate Co Ltd"
"6562","XPO","XPO Logistics, Inc."
"6563","XYL","Xylem Inc."
"6564","AUY","Yamana Gold Inc."
"6565","YELP","Yelp Inc."
"6566","YETI","YETI Holdings, Inc."
"6567","YEXT","Yext, Inc."
"6568","YRD","Yirendai Ltd."
"6569","YPF","YPF Sociedad Anonima"
"6570","YUMC","Yum China Holdings, Inc."
"6571","YUM","Yum! Brands, Inc."
"6572","ZAYO","Zayo Group Holdings, Inc."
"6573","ZEN","Zendesk, Inc."
"6574","ZBH","Zimmer Biomet Holdings, Inc."
"6575","ZB^A","Zions Bancorporation N.A."
"6576","ZB^G","Zions Bancorporation N.A."
"6577","ZB^H","Zions Bancorporation N.A."
"6578","ZBK","Zions Bancorporation N.A."
"6579","ZTS","Zoetis Inc."
"6580","ZTO","ZTO Express (Cayman) Inc."
"6581","ZUO","Zuora, Inc."
"6582","ZYME","Zymeworks Inc."
"6583","XXII","22nd Century Group, Inc"
"6584","FAX","Aberdeen Asia-Pacific Income Fund Inc"
"6585","IAF","Aberdeen Australia Equity Fund Inc"
"6586","AEF","Aberdeen Emerging Markets Equity Income Fund, Inc."
"6587","FCO","Aberdeen Global Income Fund, Inc."
"6588","ACU","Acme United Corporation."
"6589","ATNM","Actinium Pharmaceuticals, Inc."
"6590","AE","Adams Resources & Energy, Inc."
"6591","ACY","AeroCentury Corp."
"6592","UAVS","AgEagle Aerial Systems, Inc."
"6593","AGE","AgeX Therapeutics, Inc."
"6594","AIRI","Air Industries Group"
"6595","AXU","Alexco Resource Corp"
"6596","ALO","Alio Gold Inc."
"6597","AAU","Almaden Minerals, Ltd."
"6598","APT","Alpha Pro Tech, Ltd."
"6599","AAMC","Altisource Asset Management Corp"
"6600","AMBO","Ambow Education Holding Ltd."
"6601","DIT","AMCON Distributing Company"
"6602","AMS","American Shared Hospital Services"
"6603","USAS","Americas Silver Corporation"
"6604","AMPE","Ampio Pharmaceuticals, Inc."
"6605","ARNC^","Arconic Inc."
"6606","ARMP","Armata Pharmaceuticals, Inc."
"6607","AKG","Asanko Gold Inc."
"6608","AINC","Ashford Inc."
"6609","AUG","Auryn Resources Inc."
"6610","AWX","Avalon Holdings Corporation"
"6611","ASM","Avino Silver"
"6612","BTG","B2Gold Corp"
"6613","BTN","Ballantyne Strong, Inc"
"6614","BKJ","Bancorp of New Jersey, Inc"
"6615","BCV","Bancroft Fund Limited"
"6616","BCV^A","Bancroft Fund Limited"
"6617","BHB","Bar Harbor Bankshares, Inc."
"6618","BRN","Barnwell Industries, Inc."
"6619","BGSF","BG Staffing Inc"
"6620","BIOX","Bioceres Crop Solutions Corp."
"6621","BIOX.WS","Bioceres Crop Solutions Corp."
"6622","BPMX","BioPharmX Corporation"
"6623","BTX","BioTime, Inc."
"6624","BGI","Birks Group Inc."
"6625","BKTI","BK Technologies Corporation"
"6626","BDR","Blonder Tongue Laboratories, Inc."
"6627","BRG","Bluerock Residential Growth REIT, Inc."
"6628","BRG^A","Bluerock Residential Growth REIT, Inc."
"6629","BRG^C","Bluerock Residential Growth REIT, Inc."
"6630","BRG^D","Bluerock Residential Growth REIT, Inc."
"6631","BWL.A","Bowl America, Inc."
"6632","CMCL","Caledonia Mining Corporation Plc"
"6633","CEI","Camber Energy, Inc."
"6634","CANF","Can-Fite Biopharma Ltd"
"6635","ROX","Castle Brands, Inc."
"6636","YCBD","cbdMD, Inc."
"6637","CVM","Cel-Sci Corporation"
"6638","CET","Central Securities Corporation"
"6639","LEU","Centrus Energy Corp."
"6640","CHAC","Chardan Healthcare Acquisition Corp."
"6641","CHAC.U","Chardan Healthcare Acquisition Corp."
"6642","CHAC.WS","Chardan Healthcare Acquisition Corp."
"6643","CCF","Chase Corporation"
"6644","CQP","Cheniere Energy Partners, LP"
"6645","LNG","Cheniere Energy, Inc."
"6646","CVR","Chicago Rivet & Machine Co."
"6647","CPHI","China Pharma Holdings, Inc."
"6648","CKX","CKX Lands, Inc."
"6649","CCC.WS","Clarivate Analytics Plc"
"6650","GLV","Clough Global Dividend and Income Fund"
"6651","GLQ","Clough Global Equity Fund"
"6652","GLO","Clough Global Opportunities Fund"
"6653","COHN","Cohen & Company Inc."
"6654","CIX","CompX International Inc."
"6655","LODE","Comstock Mining, Inc."
"6656","CDOR","Condor Hospitality Trust, Inc."
"6657","CTO","Consolidated-Tomoka Land Co."
"6658","MCF","Contango Oil & Gas Company"
"6659","CUO","Continental Materials Corporation"
"6660","CMT","Core Molding Technologies Inc"
"6661","CVRS","Corindus Vascular Robotics, Inc."
"6662","CRMD","CorMedix Inc."
"6663","CRF","Cornerstone Strategic Return Fund, Inc. (The)"
"6664","CLM","Cornerstone Strategic Value Fund, Inc."
"6665","CVU","CPI Aerostructures, Inc."
"6666","CIK","Credit Suisse Asset Management Income Fund, Inc."
"6667","DHY","Credit Suisse High Yield Bond Fund"
"6668","CRHM","CRH Medical Corporation"
"6669","CTEK","CynergisTek, Inc."
"6670","DXR","Daxor Corporation"
"6671","VCF","Delaware Investments Colorado Municipal Income Fund, Inc"
"6672","VFL","Delaware Investments Florida Insured Municipal Income Fund"
"6673","VMM","Delaware Investments Minnesota Municipal Income Fund II, Inc."
"6674","DLA","Delta Apparel, Inc."
"6675","DNN","Denison Mine Corp"
"6676","DGSE","DGSE Companies, Inc."
"6677","DSS","Document Security Systems, Inc."
"6678","DPW","DPW Holdings, Inc."
"6679","DMF","Dreyfus Municipal Income, Inc."
"6680","DXF","Dunxin Financial Holdings Limited"
"6681","GRF","Eagle Capital Growth Fund, Inc."
"6682","EVM","Eaton Vance California Municipal Bond Fund"
"6683","CEV","Eaton Vance California Municipal Income Trust"
"6684","EVV","Eaton Vance Limited Duration Income Fund"
"6685","EIM","Eaton Vance Municipal Bond Fund"
"6686","ENX","Eaton Vance New York Municipal Bond Fund"
"6687","EVY","Eaton Vance New York Municipal Income Trust"
"6688","ELMD","Electromed, Inc."
"6689","ELLO","Ellomay Capital Ltd."
"6690","ECF","Ellsworth Growth and Income Fund Ltd."
"6691","ECF^A","Ellsworth Growth and Income Fund Ltd."
"6692","EMAN","eMagin Corporation"
"6693","MSN","Emerson Radio Corporation"
"6694","EMX","EMX Royalty Corporation"
"6695","UUUU","Energy Fuels Inc"
"6696","UUUU.WS","Energy Fuels Inc"
"6697","ENSV","ENSERVCO Corporation"
"6698","EGI","Entree Resources Ltd."
"6699","ESP","Espey Mfg. & Electronics Corp."
"6700","EVBN","Evans Bancorp, Inc."
"6701","EVI","EVI Industries, Inc."
"6702","EPM","Evolution Petroleum Corporation, Inc."
"6703","FEN","First Trust Energy Income and Growth Fund"
"6704","BDL","Flanigan&#39;s Enterprises, Inc."
"6705","FSI","Flexible Solutions International Inc."
"6706","FTF","Franklin Limited Duration Income Trust"
"6707","FSP","Franklin Street Properties Corp."
"6708","FRD","Friedman Industries Inc."
"6709","FTNW","FTE Networks, Inc."
"6710","GGN","GAMCO Global Gold, Natural Reources & Income Trust "
"6711","GGN^B","GAMCO Global Gold, Natural Reources & Income Trust "
"6712","JOB","GEE Group Inc."
"6713","GMO","General Moly, Inc"
"6714","GSB","GlobalSCAPE, Inc."
"6715","GSAT","Globalstar, Inc."
"6716","GLOW","Glowpoint, Inc."
"6717","GORO","Gold Resource Corporation"
"6718","GSV","Gold Standard Ventures Corporation"
"6719","AUMN","Golden Minerals Company"
"6720","GSS","Golden Star Resources, Ltd"
"6721","GV","Goldfield Corporation (The)"
"6722","GDP","Goodrich Petroleum Corporation"
"6723","GTE","Gran Tierra Energy Inc."
"6724","GPL","Great Panther Mining Limited"
"6725","SIM","Grupo Simec, S.A. de C.V."
"6726","HEB","Hemispherx BioPharma, Inc."
"6727","HEXO","HEXO Corp."
"6728","HLM^","Hillman Group Capital Trust"
"6729","HMG","HMG/Courtland Properties, Inc."
"6730","HUSA","Houston American Energy Corporation"
"6731","IBIO","iBio, Inc."
"6732","IBO","IBO (Listing Market - NYSE Amex Network B F)"
"6733","IEC","IEC Electronics Corp."
"6734","IMH","Impac Mortgage Holdings, Inc."
"6735","IMO","Imperial Oil Limited"
"6736","IOR","Income Opportunity Realty Investors, Inc."
"6737","IGC","India Globalization Capital Inc."
"6738","INFU","InfuSystems Holdings, Inc."
"6739","IHT","InnSuites Hospitality Trust"
"6740","NSPR","InspireMD Inc."
"6741","NSPR.WS","InspireMD Inc."
"6742","NSPR.WS.B","InspireMD Inc."
"6743","IDN","Intellicheck, Inc."
"6744","INS","Intelligent Systems Corporation"
"6745","THM","International Tower Hill Mines Ltd"
"6746","INTT","inTest Corporation"
"6747","INUV","Inuvo, Inc"
"6748","VKI","Invesco Advantage Municipal Income Trust II"
"6749","ISR","IsoRay, Inc."
"6750","ISDR","Issuer Direct Corporation"
"6751","ITP","IT Tech Packaging, Inc."
"6752","KIQ","Kelso Technologies Inc"
"6753","LTS","Ladenburg Thalmann Financial Services Inc"
"6754","LTS^A","Ladenburg Thalmann Financial Services Inc"
"6755","LTSK","Ladenburg Thalmann Financial Services Inc"
"6756","LTSL","Ladenburg Thalmann Financial Services Inc"
"6757","LTSF","Ladenburg Thalmann Financial Services Inc."
"6758","LGL","LGL Group, Inc. (The)"
"6759","LBY","Libbey, Inc."
"6760","LLEX","Lilis Energy, Inc."
"6761","MAG","MAG Silver Corporation"
"6762","MHH","Mastech Digital, Inc"
"6763","MTNB","Matinas Biopharma Holdings, Inc."
"6764","MNI","McClatchy Company (The)"
"6765","IPB","Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificate"
"6766","MXC","Mexco Energy Corporation"
"6767","CCA","MFS California Insured Municipal Trust"
"6768","MICR","Micron Solutions, Inc."
"6769","MLSS","Milestone Scientific, Inc."
"6770","MYO","Myomo Inc."
"6771","NNVC","NanoViricides, Inc."
"6772","ATEST","NASDAQ TEST STOCK"
"6773","ATEST.A","NASDAQ TEST STOCK"
"6774","ATEST.B","NASDAQ TEST STOCK"
"6775","ATEST.C","NASDAQ TEST STOCK"
"6776","NHC","National HealthCare Corporation"
"6777","NAVB","Navidea Biopharmaceuticals, Inc."
"6778","NTIP","Network-1 Technologies, Inc."
"6779","NBW","Neuberger Berman California Municipal Fund Inc"
"6780","NHS","Neuberger Berman High Yield Strategies Fund"
"6781","NML","Neuberger Berman MLP Income Fund Inc."
"6782","NBH","Neuberger Berman Municipal Fund Inc."
"6783","NBO","Neuberger Berman New York Municipal Fund Inc."
"6784","NRO","Neuberger Berman Real Estate Securities Income Fund, Inc."
"6785","UWN","Nevada Gold & Casinos, Inc."
"6786","GBR","New Concept Energy, Inc"
"6787","NEN","New England Realty Associates Limited Partnership"
"6788","NGD","New Gold Inc."
"6789","NXE","Nexgen Energy Ltd."
"6790","HLTH","Nobilis Health Corp."
"6791","NAK","Northern Dynasty Minerals, Ltd."
"6792","NOG","Northern Oil and Gas, Inc."
"6793","NBY","NovaBay Pharmaceuticals, Inc."
"6794","NG","Novagold Resources Inc."
"6795","NRCG","NRC Group Holdings Corp."
"6796","NRCG.WS","NRC Group Holdings Corp."
"6797","NTN","NTN Buzztime, Inc."
"6798","NES","Nuverra Environmental Solutions, Inc."
"6799","OCX","OncoCyte Corporation"
"6800","OGEN","Oragenics Inc."
"6801","PCG^A","Pacific Gas & Electric Co."
"6802","PCG^B","Pacific Gas & Electric Co."
"6803","PCG^C","Pacific Gas & Electric Co."
"6804","PCG^D","Pacific Gas & Electric Co."
"6805","PCG^E","Pacific Gas & Electric Co."
"6806","PCG^G","Pacific Gas & Electric Co."
"6807","PCG^H","Pacific Gas & Electric Co."
"6808","PCG^I","Pacific Gas & Electric Co."
"6809","PTN","Palatin Technologies, Inc."
"6810","PZG","Paramount Gold Nevada Corp."
"6811","PRK","Park National Corporation"
"6812","PED","Pedevco Corp."
"6813","PFNX","Pfenex Inc."
"6814","HNW","Pioneer Diversified High Income Trust"
"6815","PLAG","Planet Green Holdings Corp"
"6816","PLG","Platinum Group Metals Ltd."
"6817","PLYM","Plymouth Industrial REIT, Inc."
"6818","PLYM^A","Plymouth Industrial REIT, Inc."
"6819","PLM","Polymet Mining Corp."
"6820","PW","Power REIT"
"6821","PW^A","Power REIT"
"6822","PLX","Protalix BioTherapeutics, Inc."
"6823","RLGT","Radiant Logistics, Inc."
"6824","RFL","Rafael Holdings, Inc."
"6825","UTG","Reaves Utility Income Fund"
"6826","RHE","Regional Health Properties, Inc."
"6827","RHE^A","Regional Health Properties, Inc."
"6828","RCG","RENN Fund, Inc."
"6829","RVP","Retractable Technologies, Inc."
"6830","RNN","Rexahn Pharmaceuticals, Inc."
"6831","REI","Ring Energy, Inc."
"6832","RIF","RMR Real Estate Income Fund"
"6833","SACH","Sachem Capital Corp."
"6834","SNMP","Sanchez Midstream Partners LP"
"6835","SAND          ","Sandstorm Gold Ltd"
"6836","SEB","Seaboard Corporation"
"6837","SENS","Senseonics Holdings, Inc."
"6838","SVT","Servotronics, Inc."
"6839","SMTS","Sierra Metals Inc."
"6840","SIF","SIFCO Industries, Inc."
"6841","SVM","Silvercorp Metals Inc."
"6842","SILV","SilverCrest Metals Inc."
"6843","XPL","Solitario Zinc Corp."
"6844","SCE^B","Southern California Edison Company"
"6845","SCE^C","Southern California Edison Company"
"6846","SCE^D","Southern California Edison Company"
"6847","SCE^E","Southern California Edison Company"
"6848","SGB","Southwest Georgia Financial Corporation"
"6849","LOV","Spark Networks, Inc."
"6850","SRCI","SRC Energy Inc."
"6851","SDI","Standard Diversified Inc."
"6852","SSY","SunLink Health Systems, Inc."
"6853","SDPI","Superior Drilling Products, Inc."
"6854","SYN","Synthetic Biologics, Inc"
"6855","TKAT","Takung Art Co., Ltd."
