,CIK,Year,Sector,Industry
9339,1534992,2016,7,43
9340,1534992,2017,7,43
9341,1535955,2011,10,88
9342,1535955,2012,10,88
9343,1535955,2013,2,13
9344,1535955,2014,2,13
9345,1535955,2015,2,13
9346,1535955,2016,2,13
9347,1535955,2017,2,13
9348,1537054,2013,9,69
9349,1537054,2014,9,69
9350,1537054,2015,9,69
9351,1537054,2016,9,69
9352,1537054,2017,9,69
9353,1537435,2012,8,54
9354,1537435,2013,8,54
9355,1537435,2014,8,54
9356,1537435,2015,8,54
9357,1537435,2016,8,54
9358,1537435,2017,8,54
9359,1537917,2011,10,88
9360,1537917,2013,10,88
9361,1537917,2014,10,88
9362,1537917,2015,2,6
9363,1537917,2016,2,6
9364,1537917,2017,2,6
9365,1538217,2012,10,76
9366,1538217,2013,10,76
9367,1538217,2014,10,76
9368,1538217,2015,10,76
9369,1538217,2016,10,76
9370,1538217,2017,10,76
9371,1538263,2011,5,33
9372,1538263,2012,5,33
9373,1538263,2013,5,33
9374,1538263,2014,5,33
9375,1538263,2015,5,33
9376,1538263,2016,5,33
9377,1538263,2017,5,33
9378,1539029,2016,2,11
9379,1539029,2017,2,11
9380,1539638,2014,3,17
9381,1539638,2015,3,17
9382,1539638,2016,3,17
9383,1539638,2017,6,37
9384,1539838,2012,8,57
9385,1539838,2014,8,57
9386,1539838,2015,8,57
9387,1539838,2016,8,57
9388,1539838,2017,8,57
9389,1539894,2011,5,31
9390,1539894,2011,5,31
9391,1539894,2012,5,31
9392,1539894,2012,5,31
9393,1539894,2013,5,31
9394,1539894,2013,5,31
9395,1539894,2014,5,31
9396,1539894,2014,5,31
9397,1539894,2015,5,31
9398,1539894,2015,5,31
9399,1539894,2016,5,31
9400,1539894,2016,5,31
9401,1539894,2017,5,31
9402,1539894,2017,5,31
9403,1541119,2012,5,33
9404,1541119,2013,5,33
9405,1541119,2014,5,33
9406,1541119,2015,5,33
9407,1541119,2016,5,33
9408,1541119,2017,5,33
9409,1541157,2014,2,13
9410,1541157,2015,2,13
9411,1544206,2013,4,21
9412,1544206,2014,4,21
9413,1544206,2015,4,21
9414,1544206,2016,4,21
9415,1544206,2017,4,21
9416,1544227,2012,2,11
9417,1544227,2013,2,11
9418,1544227,2014,2,11
9419,1544227,2015,2,11
9420,1544227,2016,2,11
9421,1544227,2017,2,11
9422,1546296,2012,10,84
9423,1546296,2013,10,84
9424,1546296,2014,10,84
9425,1546296,2015,10,84
9426,1546296,2016,10,84
9427,1546296,2017,10,84
9428,1546417,2012,7,43
9429,1546417,2013,7,43
9430,1546417,2014,7,43
9431,1546417,2015,7,43
9432,1546417,2016,7,43
9433,1546417,2017,7,43
9434,1547903,2013,10,97
9435,1547903,2014,10,97
9436,1547903,2015,10,97
9437,1547903,2016,10,97
9438,1547903,2017,10,97
9439,1548309,2012,10,97
9440,1548309,2013,10,97
9441,1548309,2014,10,97
9442,1548309,2015,10,97
9443,1548309,2016,10,97
9444,1548309,2017,10,97
9445,1549084,2012,10,88
9446,1549084,2014,1,1
9447,1549084,2015,1,1
9448,1549084,2016,1,1
9449,1549084,2017,1,1
9450,1549966,2013,10,90
9451,1549966,2014,10,90
9452,1549966,2015,10,90
9453,1549966,2016,10,90
9454,1549966,2017,10,90
9455,1550603,2011,5,33
9456,1550603,2012,5,33
9457,1550603,2013,3,15
9458,1550603,2014,3,15
9459,1550603,2015,3,15
9460,1550603,2016,3,15
9461,1550603,2017,3,15
9462,1550695,2012,10,94
9463,1550695,2013,10,94
9464,1550695,2014,10,94
9465,1550695,2015,10,94
9466,1550695,2016,10,94
9467,1550695,2017,10,94
9468,1551693,2014,1,1
9469,1551693,2017,1,1
9470,1551986,2016,9,72
9471,1551986,2017,2,11
9472,1552198,2012,4,21
9473,1552198,2012,4,21
9474,1552198,2013,4,21
9475,1552198,2013,4,21
9476,1552198,2014,4,21
9477,1552198,2014,4,21
9478,1552198,2015,4,21
9479,1552198,2015,4,21
9480,1552198,2016,4,21
9481,1552198,2016,4,21
9482,1552198,2017,4,21
9483,1552198,2017,4,21
9484,1552451,2015,6,37
9485,1552451,2016,6,37
9486,1552451,2017,6,37
9487,1552800,2012,7,41
9488,1552800,2013,7,41
9489,1552800,2014,7,41
9490,1552800,2015,7,41
9491,1553023,2012,4,30
9492,1553023,2013,4,30
9493,1553023,2014,4,30
9494,1553023,2015,4,30
9495,1553023,2016,4,30
9496,1553023,2017,4,30
9497,1556263,2016,2,11
9498,1556263,2017,2,11
9499,1556266,2013,10,87
9500,1556266,2014,10,87
9501,1556266,2015,10,87
9502,1556266,2016,10,87
9503,1556266,2017,10,87
9504,1556727,2014,5,33
9505,1556727,2015,5,33
9506,1556727,2016,5,33
9507,1557746,2015,6,39
9508,1557746,2016,2,13
9509,1557746,2017,2,13
9510,1557883,2014,2,11
9511,1557883,2015,2,11
9512,1557883,2016,2,11
9513,1557883,2017,2,11
9514,1558583,2017,10,88
9515,1559053,2012,2,13
9516,1559053,2013,2,13
9517,1559053,2014,2,13
9518,1559053,2015,2,13
9519,1559053,2016,2,13
9520,1559053,2017,2,13
9521,1559909,2013,4,21
9522,1559909,2013,4,21
9523,1559909,2014,4,21
9524,1559909,2014,4,21
9525,1559909,2015,4,21
9526,1559909,2015,4,21
9527,1559909,2016,4,21
9528,1559909,2016,4,21
9529,1559909,2017,4,21
9530,1559909,2017,4,21
9531,1560241,2017,6,37
9532,1560327,2015,10,78
9533,1560327,2016,10,78
9534,1560327,2017,10,78
9535,1560385,2012,10,83
9536,1560385,2012,10,83
9537,1560385,2012,10,83
9538,1560385,2012,10,83
9539,1560385,2012,10,83
9540,1560385,2012,10,83
9541,1560385,2012,10,83
9542,1560385,2013,10,83
9543,1560385,2013,10,83
9544,1560385,2013,10,83
9545,1560385,2013,10,83
9546,1560385,2013,10,83
9547,1560385,2013,10,83
9548,1560385,2013,10,83
9549,1560385,2014,6,37
9550,1560385,2014,6,37
9551,1560385,2014,6,37
9552,1560385,2014,6,37
9553,1560385,2014,6,37
9554,1560385,2014,6,37
9555,1560385,2014,6,37
9556,1560385,2015,6,37
9557,1560385,2015,6,37
9558,1560385,2015,6,37
9559,1560385,2015,6,37
9560,1560385,2015,6,37
9561,1560385,2015,6,37
9562,1560385,2015,6,37
9563,1560385,2016,10,83
9564,1560385,2016,10,83
9565,1560385,2016,10,83
9566,1560385,2016,10,83
9567,1560385,2016,10,83
9568,1560385,2016,10,83
9569,1560385,2016,10,83
9570,1560385,2017,10,83
9571,1560385,2017,10,83
9572,1560385,2017,10,83
9573,1560385,2017,10,83
9574,1560385,2017,10,83
9575,1560385,2017,10,83
9576,1560385,2017,10,83
9577,1561387,2012,10,94
9578,1561387,2013,6,39
9579,1561387,2014,6,39
9580,1561387,2015,6,39
9581,1561387,2016,10,94
9582,1561387,2017,10,94
9583,1561627,2012,4,30
9584,1561627,2013,9,74
9585,1561627,2014,9,74
9586,1561627,2015,9,74
9587,1561627,2016,9,74
9588,1561627,2017,9,74
9589,1561660,2013,8,54
9590,1561660,2014,8,54
9591,1561660,2015,8,54
9592,1561660,2016,8,54
9593,1561660,2017,8,54
9594,1561743,2013,1,4
9595,1561743,2014,1,4
9596,1561743,2015,1,4
9597,1561743,2016,1,4
9598,1561743,2017,1,4
9599,1562463,2012,3,17
9600,1562463,2012,3,17
9601,1562463,2013,3,17
9602,1562463,2013,3,17
9603,1562463,2014,3,17
9604,1562463,2014,3,17
9605,1562463,2015,3,17
9606,1562463,2015,3,17
9607,1562463,2016,3,17
9608,1562463,2016,3,17
9609,1562463,2017,3,17
9610,1562463,2017,3,17
9611,1563568,2017,6,37
9612,1563855,2013,2,11
9613,1563855,2014,2,11
9614,1563855,2015,2,11
9615,1563855,2016,2,11
9616,1564618,2013,3,17
9617,1564618,2014,3,17
9618,1564618,2015,3,17
9619,1564618,2016,3,17
9620,1564618,2017,3,17
9621,1564708,2012,10,85
9622,1564708,2012,10,85
9623,1564708,2013,10,85
9624,1564708,2013,10,85
9625,1564708,2014,10,85
9626,1564708,2014,10,85
9627,1564708,2015,10,85
9628,1564708,2015,10,85
9629,1564708,2016,10,85
9630,1564708,2016,10,85
9631,1564708,2017,10,85
9632,1564708,2017,10,85
9633,1565228,2013,9,72
9634,1565228,2014,9,72
9635,1565228,2015,9,72
9636,1565228,2016,9,72
9637,1565228,2017,9,72
9638,1566044,2017,2,11
9639,1566373,2016,2,11
9640,1566373,2017,2,11
9641,1566469,2016,1,3
9642,1566469,2017,1,3
9643,1566610,2013,10,88
9644,1566610,2013,10,88
9645,1566610,2014,10,88
9646,1566610,2014,10,88
9647,1566610,2015,10,88
9648,1566610,2015,10,88
9649,1566610,2016,10,88
9650,1566610,2016,10,88
9651,1566610,2017,10,88
9652,1566610,2017,10,88
9653,1566826,2013,10,88
9654,1566826,2013,10,88
9655,1566826,2014,10,88
9656,1566826,2014,10,88
9657,1566826,2015,10,88
9658,1566826,2015,10,88
9659,1566826,2016,10,88
9660,1566826,2016,10,88
9661,1566826,2017,10,88
9662,1566826,2017,10,88
9663,1567345,2013,10,81
9664,1567345,2014,10,81
9665,1567345,2015,10,81
9666,1567345,2016,10,81
9667,1567345,2017,10,81
9668,1567514,2012,10,88
9669,1567514,2013,2,13
9670,1567514,2014,2,13
9671,1567514,2015,2,13
9672,1567514,2016,2,13
9673,1567514,2017,2,13
9674,1568162,2013,4,30
9675,1568162,2013,4,30
9676,1568162,2014,4,30
9677,1568162,2014,4,30
9678,1568162,2015,4,30
9679,1568162,2015,4,30
9680,1568162,2016,4,30
9681,1568162,2016,4,30
9682,1568162,2017,4,30
9683,1568162,2017,4,30
9684,1569329,2013,6,39
9685,1569329,2014,7,46
9686,1569329,2015,7,46
9687,1569329,2016,6,37
9688,1569329,2017,6,37
9689,1570562,2017,2,11
9690,1570585,2013,10,79
9691,1570585,2013,10,79
9692,1570585,2013,10,79
9693,1570585,2014,10,79
9694,1570585,2014,10,79
9695,1570585,2014,10,79
9696,1570585,2015,10,79
9697,1570585,2015,10,79
9698,1570585,2015,10,79
9699,1570827,2017,10,90
9700,1571329,2013,4,21
9701,1571329,2013,4,21
9702,1571329,2013,4,21
9703,1571329,2014,4,21
9704,1571329,2014,4,21
9705,1571329,2014,4,21
9706,1571329,2015,4,21
9707,1571329,2015,4,21
9708,1571329,2015,4,21
9709,1571329,2016,4,21
9710,1571329,2016,4,21
9711,1571329,2016,4,21
9712,1571329,2017,4,21
9713,1571329,2017,4,21
9714,1571329,2017,4,21
9715,1571498,2013,2,11
9716,1571498,2014,2,11
9717,1571498,2015,2,11
9718,1571498,2016,2,11
9719,1571498,2017,2,11
9720,1573097,2013,8,49
9721,1573097,2014,8,49
9722,1573097,2015,8,49
9723,1573097,2016,8,49
9724,1573097,2017,8,49
9725,1574235,2013,2,11
9726,1574235,2014,2,11
9727,1574235,2015,2,13
9728,1574235,2016,2,13
9729,1574235,2017,2,13
9730,1574774,2013,1,2
9731,1574774,2014,1,2
9732,1574774,2015,1,2
9733,1574774,2016,1,2
9734,1574774,2017,1,2
9735,1574815,2013,8,49
9736,1574815,2014,8,49
9737,1574815,2015,8,49
9738,1574815,2016,8,49
9739,1574815,2017,8,49
9740,1575189,2015,10,76
9741,1575189,2016,10,76
9742,1575189,2017,10,76
9743,1575515,2013,7,46
9744,1575515,2014,7,46
9745,1575515,2015,6,37
9746,1575515,2016,7,46
9747,1575515,2017,7,46
9748,1575793,2014,9,72
9749,1575793,2015,9,72
9750,1575793,2016,9,72
9751,1575793,2017,9,72
9752,1575965,2013,10,80
9753,1575965,2014,10,80
9754,1575965,2015,10,80
9755,1575965,2016,10,80
9756,1575965,2017,10,80
9757,1576169,2013,10,94
9758,1576169,2014,10,94
9759,1576169,2015,10,94
9760,1576169,2016,10,94
9761,1576169,2017,10,94
9762,1576263,2013,2,11
9763,1576263,2014,2,6
9764,1576263,2015,2,6
9765,1576263,2016,2,6
9766,1576263,2017,2,6
9767,1576427,2015,10,76
9768,1576427,2016,10,76
9769,1576427,2017,10,76
9770,1576942,2017,10,76
9771,1577791,2012,4,21
9772,1577791,2013,4,21
9773,1577791,2014,4,21
9774,1577791,2015,4,21
9775,1577791,2016,4,21
9776,1577791,2017,4,21
9777,1577916,2013,10,94
9778,1577916,2014,10,94
9779,1577916,2015,10,94
9780,1577916,2016,10,94
9781,1577916,2017,10,94
9782,1578348,2013,4,21
9783,1578348,2013,4,21
9784,1578348,2014,4,21
9785,1578348,2014,4,21
9786,1578348,2015,4,21
9787,1578348,2015,4,21
9788,1578348,2016,4,21
9789,1578348,2016,4,21
9790,1578348,2017,4,21
9791,1578348,2017,4,21
9792,1578620,2014,4,21
9793,1578620,2015,4,21
9794,1578620,2016,4,21
9795,1578620,2017,4,21
9796,1578735,2013,5,32
9797,1578735,2013,5,32
9798,1578735,2013,5,32
9799,1578735,2013,5,32
9800,1578735,2013,5,32
9801,1578735,2014,5,32
9802,1578735,2014,5,32
9803,1578735,2014,5,32
9804,1578735,2014,5,32
9805,1578735,2014,5,32
9806,1578735,2015,5,32
9807,1578735,2015,5,32
9808,1578735,2015,5,32
9809,1578735,2015,5,32
9810,1578735,2015,5,32
9811,1578735,2016,5,32
9812,1578735,2016,5,32
9813,1578735,2016,5,32
9814,1578735,2016,5,32
9815,1578735,2016,5,32
9816,1578735,2017,5,32
9817,1578735,2017,5,32
9818,1578735,2017,5,32
9819,1578735,2017,5,32
9820,1578735,2017,5,32
9821,1579252,2013,10,86
9822,1579252,2013,10,86
9823,1579252,2014,8,47
9824,1579252,2014,8,47
9825,1579252,2015,8,47
9826,1579252,2015,8,47
9827,1579252,2016,8,47
9828,1579252,2016,8,47
9829,1579252,2017,8,47
9830,1579252,2017,8,47
9831,1579428,2015,6,39
9832,1579428,2016,6,39
9833,1579428,2017,6,39
9834,1579823,2014,7,46
9835,1579823,2015,7,46
9836,1579823,2016,7,46
9837,1579823,2017,7,46
9838,1579910,2014,9,72
9839,1579910,2015,9,72
9840,1579910,2016,9,72
9841,1579910,2017,9,72
9842,1580156,2013,10,85
9843,1580156,2014,10,85
9844,1580156,2015,10,85
9845,1580156,2016,10,85
9846,1580156,2017,10,85
9847,1580670,2013,8,63
9848,1580670,2014,8,63
9849,1580670,2015,8,63
9850,1580670,2016,8,63
9851,1580670,2017,8,63
9852,1581164,2013,4,30
9853,1581164,2014,4,30
9854,1581164,2015,4,30
9855,1581164,2016,4,30
9856,1581164,2017,4,30
9857,1582313,2014,6,39
9858,1582313,2015,2,13
9859,1582313,2016,2,13
9860,1582313,2017,2,13
9861,1582982,2014,10,94
9862,1582982,2014,10,94
9863,1582982,2015,10,94
9864,1582982,2015,10,94
9865,1582982,2016,10,94
9866,1582982,2016,10,94
9867,1582982,2017,10,94
9868,1582982,2017,10,94
9869,1583107,2014,2,9
9870,1583107,2015,2,9
9871,1583107,2016,2,9
9872,1583107,2017,2,9
9873,1583648,2013,10,88
9874,1583648,2014,2,11
9875,1583648,2015,2,11
9876,1583648,2016,2,11
9877,1583648,2017,2,11
9878,1583771,2013,2,11
9879,1583771,2014,2,11
9880,1583771,2015,2,11
9881,1583771,2016,2,11
9882,1584831,2014,5,32
9883,1584831,2014,5,32
9884,1584831,2015,6,39
9885,1584831,2015,6,39
9886,1584831,2016,5,32
9887,1584831,2016,5,32
9888,1584831,2017,6,39
9889,1584831,2017,6,39
9890,1585583,2013,10,86
9891,1585583,2013,10,86
9892,1585583,2014,10,86
9893,1585583,2014,10,86
9894,1585583,2015,7,43
9895,1585583,2015,7,43
9896,1585583,2016,7,43
9897,1585583,2016,7,43
9898,1585583,2017,7,43
9899,1585583,2017,7,43
9900,1585608,2015,2,11
9901,1585608,2016,2,11
9902,1585608,2017,2,11
9903,1586049,2013,1,4
9904,1586049,2014,1,4
9905,1586049,2015,1,4
9906,1586049,2016,6,39
9907,1586049,2017,1,4
9908,1587221,2014,2,12
9909,1587221,2015,2,12
9910,1587221,2016,2,12
9911,1587221,2017,2,12
9912,1587987,2014,10,95
9913,1587987,2014,10,95
9914,1587987,2014,10,95
9915,1587987,2015,10,95
9916,1587987,2015,10,95
9917,1587987,2015,10,95
9918,1587987,2016,10,95
9919,1587987,2016,10,95
9920,1587987,2016,10,95
9921,1587987,2017,10,95
9922,1587987,2017,10,95
9923,1587987,2017,10,95
9924,1588972,2014,2,12
9925,1588972,2015,2,12
9926,1588972,2016,2,12
9927,1588972,2017,2,12
9928,1589061,2015,4,30
9929,1589061,2016,4,30
9930,1589526,2014,10,86
9931,1589526,2014,8,51
9932,1589526,2015,8,51
9933,1589526,2016,8,51
9934,1589526,2017,8,51
9935,1590560,2016,2,11
9936,1590560,2017,2,11
9937,1590717,2014,4,24
9938,1590717,2015,4,24
9939,1590717,2016,4,24
9940,1590717,2017,4,24
9941,1590750,2014,1,3
9942,1590750,2015,1,3
9943,1590750,2016,2,11
9944,1590750,2017,2,11
9945,1590799,2013,6,39
9946,1590799,2014,6,39
9947,1590799,2015,6,39
9948,1590799,2016,3,17
9949,1590799,2017,3,17
9950,1590877,2015,2,11
9951,1590877,2016,6,39
9952,1590877,2017,6,39
9953,1590895,2014,10,80
9954,1590895,2015,10,80
9955,1590895,2016,6,37
9956,1590895,2017,10,80
9957,1590976,2013,9,74
9958,1590976,2014,9,74
9959,1590976,2015,9,74
9960,1590976,2016,9,74
9961,1590976,2017,9,74
9962,1591588,2013,9,74
9963,1591588,2014,9,74
9964,1591588,2015,9,74
9965,1591588,2016,9,74
9966,1591588,2017,9,74
9967,1591698,2013,10,78
9968,1591698,2014,10,78
9969,1591698,2015,10,78
9970,1591698,2016,10,78
9971,1591698,2017,10,78
9972,1591890,2014,5,31
9973,1591890,2014,5,31
9974,1591890,2015,5,31
9975,1591890,2015,5,31
9976,1591890,2016,5,31
9977,1591890,2016,5,31
9978,1591890,2017,6,37
9979,1591890,2017,6,37
9980,1591956,2017,10,88
9981,1592016,2013,10,86
9982,1592016,2013,10,86
9983,1592016,2014,10,86
9984,1592016,2014,10,86
9985,1592016,2015,9,72
9986,1592016,2015,9,72
9987,1592016,2016,9,72
9988,1592016,2016,9,72
9989,1592016,2017,9,72
9990,1592016,2017,9,72
9991,1592379,2014,7,43
9992,1592379,2015,7,43
9993,1592379,2016,7,43
9994,1592379,2017,7,43
9995,1592386,2015,10,91
9996,1592386,2016,10,91
9997,1592386,2017,10,91
9998,1593034,2014,2,12
9999,1593034,2015,2,12
10000,1593034,2016,2,12
10001,1593034,2017,2,12
10002,1593195,2014,10,85
10003,1593195,2015,10,85
10004,1593195,2016,10,85
10005,1593195,2017,10,85
10006,1593538,2014,10,97
10007,1593538,2015,10,97
10008,1593538,2016,10,97
10009,1593538,2017,6,37
10010,1593936,2014,7,41
10011,1593936,2015,7,41
10012,1593936,2016,7,41
10013,1593936,2017,7,41
10014,1594555,2016,6,37
10015,1594555,2017,6,37
10016,1595097,2014,2,13
10017,1595097,2015,2,13
10018,1595097,2016,2,13
10019,1595097,2017,2,13
10020,1595248,2017,2,11
10021,1596946,2013,1,4
10022,1596946,2014,1,4
10023,1596946,2015,1,4
10024,1596946,2016,6,37
10025,1596946,2017,1,4
10026,1596961,2014,10,88
10027,1596961,2015,10,88
10028,1596961,2016,10,88
10029,1596961,2017,6,39
10030,1597033,2014,6,39
10031,1597033,2015,10,78
10032,1597033,2016,10,78
10033,1597033,2017,10,78
10034,1597264,2015,6,37
10035,1597264,2016,6,37
10036,1597264,2017,6,37
10037,1597553,2014,2,13
10038,1597553,2015,2,13
10039,1597553,2016,2,13
10040,1597553,2017,2,13
10041,1598014,2016,10,78
10042,1598014,2017,10,78
10043,1598646,2014,6,39
10044,1598646,2015,6,39
10045,1598646,2016,6,39
10046,1598646,2017,6,39
10047,1599947,2014,8,54
10048,1599947,2015,8,54
10049,1599947,2016,8,54
10050,1599947,2017,8,54
10051,1600132,2014,2,11
10052,1600132,2015,2,11
10053,1600132,2016,2,11
10054,1600132,2017,2,11
10055,1600890,2014,5,33
10056,1600890,2015,5,33
10057,1600890,2016,6,37
10058,1600890,2017,5,33
10059,1602065,2014,8,57
10060,1602065,2015,8,57
10061,1602065,2016,8,57
10062,1602065,2017,8,57
10063,1602658,2014,3,17
10064,1602658,2015,5,34
10065,1602658,2016,5,34
10066,1602658,2017,5,34
10067,1603454,2017,1,3
10068,1603978,2016,1,4
10069,1603978,2017,1,4
10070,1604191,2016,6,39
10071,1604191,2017,6,39
10072,1604464,2014,2,11
10073,1604464,2015,2,11
10074,1604464,2016,2,11
10075,1604464,2017,2,11
10076,1604778,2014,9,66
10077,1604778,2015,9,66
10078,1604778,2016,9,66
10079,1604778,2017,9,66
10080,1604821,2015,1,3
10081,1604821,2016,1,3
10082,1604821,2017,1,3
10083,1604950,2017,2,12
10084,1605301,2014,5,33
10085,1605301,2015,5,33
10086,1605301,2016,5,33
10087,1605301,2017,5,33
10088,1606163,2014,10,86
10089,1606163,2015,10,86
10090,1606163,2016,8,59
10091,1606163,2017,8,59
10092,1606366,2014,7,43
10093,1606366,2015,7,43
10094,1606366,2016,7,43
10095,1606366,2017,7,43
10096,1606440,2014,3,17
10097,1606440,2015,3,17
10098,1606440,2016,3,17
10099,1606440,2017,3,17
10100,1606645,2017,2,13
10101,1606745,2014,10,76
10102,1606745,2014,10,76
10103,1606745,2015,10,76
10104,1606745,2015,10,76
10105,1606745,2016,10,76
10106,1606745,2016,10,76
10107,1606745,2017,10,76
10108,1606745,2017,10,76
10109,1606757,2014,8,51
10110,1606757,2015,8,51
10111,1606757,2016,8,51
10112,1606757,2017,5,34
10113,1607678,2015,2,11
10114,1607678,2015,2,11
10115,1607678,2016,2,11
10116,1607678,2016,2,11
10117,1607678,2017,6,37
10118,1607678,2017,6,37
10119,1607962,2015,1,1
10120,1607962,2016,1,1
10121,1607962,2017,1,1
10122,1609351,2014,2,11
10123,1609351,2015,2,11
10124,1609351,2016,2,11
10125,1609351,2017,2,11
10126,1609702,2014,10,78
10127,1609702,2015,10,78
10128,1609702,2016,10,78
10129,1609809,2015,2,11
10130,1609809,2016,2,11
10131,1609809,2017,2,11
10132,1610618,2015,2,13
10133,1610618,2016,2,13
10134,1610618,2017,2,13
10135,1610950,2014,1,5
10136,1610950,2015,1,5
10137,1610950,2016,1,5
10138,1610950,2017,1,5
10139,1611647,2014,7,46
10140,1611647,2015,7,46
10141,1611647,2016,7,46
10142,1611647,2017,7,46
10143,1611852,2014,10,86
10144,1611852,2015,10,86
10145,1611983,2014,10,79
10146,1611983,2014,10,79
10147,1611983,2015,10,79
10148,1611983,2015,10,79
10149,1611983,2016,10,79
10150,1611983,2016,10,79
10151,1611983,2017,10,79
10152,1611983,2017,10,79
10153,1612630,2014,7,43
10154,1612630,2015,7,43
10155,1612630,2016,7,43
10156,1612630,2017,7,43
10157,1612720,2017,8,57
10158,1613859,2014,1,5
10159,1613859,2015,1,5
10160,1613859,2016,1,5
10161,1613859,2017,1,5
10162,1615063,2014,10,86
10163,1615063,2015,10,86
10164,1615063,2016,10,80
10165,1615063,2017,10,80
10166,1615165,2017,10,78
10167,1615219,2014,2,13
10168,1615219,2015,2,13
10169,1615219,2016,2,13
10170,1615219,2017,2,13
10171,16160,2007,7,45
10172,16160,2008,7,45
10173,16160,2009,7,45
10174,16160,2010,7,45
10175,16160,2011,7,45
10176,16160,2012,7,45
10177,16160,2013,7,45
10178,16160,2014,7,45
10179,16160,2015,7,45
10180,16160,2016,7,45
10181,16160,2017,7,45
10182,1616262,2014,7,43
10183,1616262,2015,7,43
10184,1616262,2016,7,43
10185,1616262,2017,7,43
10186,1616533,2016,6,37
10187,1616533,2017,6,37
10188,1616741,2014,4,30
10189,1616741,2015,4,30
10190,1616741,2016,4,30
10191,1616741,2017,4,30
10192,1617640,2015,10,76
10193,1617640,2015,10,76
10194,1617640,2016,10,76
10195,1617640,2016,10,76
10196,1617640,2017,10,76
10197,1617640,2017,10,76
10198,1617977,2014,7,43
10199,1617977,2015,6,37
10200,1617977,2016,7,43
10201,1617977,2017,7,43
10202,1618732,2016,10,78
10203,1618732,2017,10,78
10204,1618835,2014,2,11
10205,1618835,2015,2,11
10206,1618835,2016,2,11
10207,1618835,2017,2,11
10208,1618921,2014,9,74
10209,1618921,2015,9,74
10210,1618921,2016,9,74
10211,1618921,2017,9,74
10212,1619250,2014,10,88
10213,1619250,2015,10,88
10214,1619250,2016,2,11
10215,1619250,2017,2,11
10216,1619954,2014,10,94
10217,1619954,2015,10,94
10218,1619954,2016,10,94
10219,1619954,2017,10,94
10220,1620179,2017,10,92
10221,1620280,2015,10,80
10222,1620280,2016,10,80
10223,1620280,2017,6,37
10224,1620459,2014,5,31
10225,1620459,2015,5,31
10226,1620459,2016,5,31
10227,1620459,2017,5,31
10228,1621227,2016,2,11
10229,1621227,2017,2,11
10230,1621443,2015,1,3
10231,1621443,2016,6,39
10232,1621443,2017,6,39
10233,1621832,2015,10,88
10234,1621832,2016,10,88
10235,1621832,2017,10,88
10236,1622345,2016,8,54
10237,1622345,2017,8,54
10238,1623613,2015,2,13
10239,1623613,2016,2,13
10240,1623613,2017,2,13
10241,1624322,2015,3,17
10242,1624322,2016,3,17
10243,1624322,2017,3,17
10244,1624512,2017,10,85
10245,1624658,2017,2,11
10246,1624794,2015,8,47
10247,1624794,2016,8,47
10248,1624794,2017,8,47
10249,1625101,2016,6,37
10250,1625101,2017,6,37
10251,1626199,2015,2,13
10252,1626199,2016,2,13
10253,1626199,2017,2,11
10254,1626853,2014,10,78
10255,1626853,2015,10,78
10256,1626853,2016,10,78
10257,1626853,2017,10,78
10258,1626878,2015,2,7
10259,1626878,2016,2,7
10260,1626878,2017,2,7
10261,1626971,2016,2,11
10262,1626971,2017,2,11
10263,1627606,2015,7,41
10264,1627606,2016,7,41
10265,1627606,2017,7,41
10266,1628738,2016,2,11
10267,1628738,2017,2,11
10268,1629019,2017,3,17
10269,1629019,2017,3,17
